	crisno	sentence_number_int_aligned	yhat_prompt_entity_yes_no
10591	429	10	
10592	429	11	
10593	429	12	
10594	429	13	
10595	429	14	
10596	429	15	
10597	429	16	
10598	429	17	
10599	429	18	
10600	429	19	
10601	429	20	
10602	429	21	
10603	429	22	
10604	429	23	
10605	429	24	
10606	429	25	
10607	429	26	
10608	429	27	
10609	429	28	
10610	429	29	
10611	429	30	
10612	429	31	
10613	430	1	
10614	430	2	
10615	430	3	
10616	430	4	
10617	430	5	
10618	430	6	
10619	430	7	
10620	430	8	
10621	430	9	
10622	430	10	
10623	430	11	
10624	430	12	
10625	430	13	
10626	430	14	
10627	430	15	
10628	430	16	
10629	430	17	
10630	430	18	
10631	430	19	
10632	430	20	
10633	430	21	
10634	430	22	
10635	430	23	
10636	430	24	
10637	430	25	
10638	430	26	
10639	430	27	
10640	430	28	
10641	430	29	
10642	430	30	
10643	430	31	
10644	430	32	
10645	430	33	
10646	431	1	
10647	431	2	
10648	431	3	
10649	431	4	
10650	431	5	
10651	431	6	
10652	431	7	
10653	431	8	
10654	431	9	
10655	431	10	
10656	431	11	
10657	431	12	
10658	431	13	
10659	431	14	
10660	431	15	
10661	431	16	
10662	431	17	
10663	431	18	
10664	431	19	
10665	432	1	
10666	432	2	
10667	432	3	
10668	432	4	
10669	432	5	
10670	432	6	
10671	432	7	
10672	432	8	
10673	432	9	
10674	432	10	
10675	432	11	
10676	432	12	
10677	432	13	
10678	432	14	
10679	432	15	
10680	432	16	
10681	432	17	
10682	432	18	
10683	432	19	
10684	432	20	
10685	432	21	
10686	432	22	
10687	432	23	
10688	432	24	
10689	432	25	
10690	432	26	
10691	433	1	
10692	433	2	
10693	433	3	
10694	433	4	
10695	433	5	
10696	433	6	
10697	433	7	
10698	433	8	
10699	433	9	
10700	433	10	
10701	433	11	
10702	433	12	
10703	433	13	
10704	433	14	
10705	433	15	
10706	433	16	
10707	433	17	
10708	434	1	
10709	434	2	
10710	434	3	
10711	434	4	
10712	434	5	
10713	434	6	
10714	434	7	
10715	434	8	
10716	434	9	
10717	434	10	
10718	434	11	
10719	434	12	
10720	434	13	
10721	434	14	
10722	434	15	
10723	434	16	
10724	434	17	
10725	434	18	
10726	434	19	
10727	434	20	
10728	434	21	
10729	434	22	
10730	434	23	
10731	434	24	
10732	434	25	
10733	434	26	
10734	434	27	
10735	434	28	
10736	434	29	
10737	434	30	
10738	434	31	
10739	434	32	
10740	434	33	
10741	434	34	
10742	434	35	
10743	434	36	
10744	434	37	
10745	434	38	
10746	434	39	
10747	434	40	
10748	434	41	
10749	434	42	
10750	434	43	
10751	435	1	
10752	435	2	
10753	435	3	
10754	435	4	
10755	435	5	
10756	435	6	
10757	435	7	
10758	435	8	
10759	435	9	
10760	435	10	
10761	435	11	
10762	435	12	
10763	435	13	
10764	435	14	
10765	435	15	
10766	435	16	
10767	436	1	
10768	436	2	
10769	436	3	
10770	436	4	
10771	436	5	
10772	436	6	
10773	436	7	
10774	436	8	
10775	436	9	
10776	436	10	
10777	436	11	
10778	436	12	
10779	436	13	
10780	436	14	
10781	436	15	
10782	436	16	
10783	436	17	
10784	436	18	
10785	436	19	
10786	436	20	
10787	436	21	
10788	436	22	
10789	436	23	
10790	436	24	
10791	436	25	
10792	436	26	
10793	436	27	
10794	436	28	
10795	436	29	
10796	436	30	
10797	437	1	
10798	437	2	
10799	437	3	
10800	437	4	
10801	437	5	
10802	437	6	
10803	437	7	
10804	437	8	
10805	437	9	
10806	437	10	
10807	437	11	
10808	437	12	
10809	437	13	
10810	437	14	
10811	437	15	
10812	437	16	
10813	437	17	
10814	438	1	
10815	438	2	
10816	438	3	
10817	438	4	
10818	438	5	
10819	438	6	
10820	438	7	
10821	438	8	
10822	438	9	
10823	438	10	
10824	438	11	
10825	438	12	
10826	438	13	
10827	438	14	
10828	438	15	
10829	438	16	
10830	439	1	
10831	439	2	
10832	439	3	
10833	439	4	
10834	439	5	
10835	439	6	
10836	439	7	
10837	439	8	
10838	439	9	
10839	439	10	
10840	439	11	
10841	439	12	
10842	439	13	
10843	439	14	
10844	439	15	
10845	439	16	
10846	439	17	
10847	439	18	
10848	439	19	
10849	439	20	
10850	439	21	
10851	439	22	
10852	439	23	
10853	439	24	
10854	439	25	
10855	439	26	
10856	439	27	
10857	439	28	
10858	439	29	
10859	440	1	
10860	440	2	
10861	440	3	
10862	440	4	
10863	440	5	
10864	440	6	
10865	440	7	
10866	440	8	
10867	440	9	
10868	440	10	
10869	440	11	
10870	440	12	
10871	440	13	
10872	440	14	
10873	440	15	
10874	440	16	
10875	440	17	
10876	440	18	
10877	440	19	
10878	440	20	
10879	440	21	
10880	440	22	
10881	440	23	
10882	440	24	
10883	440	25	
10884	440	26	
10885	440	27	
10886	440	28	
10887	440	29	
10888	440	30	
10889	440	31	
10890	440	32	
10891	440	33	
10892	440	34	
10893	440	35	
10894	440	36	
10895	440	37	
10896	440	38	
10897	440	39	
10898	440	40	
10899	440	41	
10900	440	42	
10901	440	43	
10902	440	44	
10903	440	45	
10904	440	46	
10905	440	47	
10906	440	49	
10907	440	50	
10908	440	51	
10909	440	52	
10910	440	53	
10911	440	54	
10912	440	55	
10913	440	56	
10914	440	57	
10915	440	58	
10916	440	59	
10917	440	60	
10918	440	61	
10919	440	62	
10920	440	63	
10921	440	64	
10922	440	65	
10923	440	66	
10924	440	67	
10925	440	68	
10926	441	1	
10927	441	2	
10928	441	3	
10929	441	4	
10930	441	5	
10931	441	6	
10932	441	7	
10933	441	8	
10934	441	9	
10935	441	10	
10936	441	11	
10937	441	12	
10938	441	13	
10939	441	14	
10940	441	15	
10941	441	16	
10942	441	17	
10943	441	18	
10944	441	19	
10945	441	20	
10946	441	21	
10947	441	22	
10948	441	23	
10949	441	24	
10950	441	25	
10951	441	26	
10952	441	27	
10953	441	28	
10954	441	29	
10955	441	30	
10956	441	31	
10957	441	32	
10958	441	33	
10959	441	34	
10960	441	35	
10961	441	36	
10962	441	37	
10963	441	38	
10964	441	39	
10965	441	40	
10966	441	41	
10967	441	42	
10968	441	43	
10969	441	44	
10970	441	45	
10971	441	46	
10972	441	47	
10973	441	48	
10974	442	1	
10975	442	2	
10976	442	3	
10977	442	4	
10978	442	5	
10979	442	6	
10980	442	7	
10981	442	8	
10982	442	9	
10983	442	10	
10984	442	11	
10985	442	12	
10986	442	13	
10987	442	14	
10988	442	15	
10989	442	16	
10990	442	17	
10991	442	18	
10992	442	19	
10993	442	20	
10994	442	21	
10995	442	22	
10996	442	23	
10997	442	24	
10998	442	25	
10999	442	26	
11000	442	27	
11001	442	28	
11002	442	29	
11003	442	30	
11004	442	31	
11005	442	32	
11006	442	33	
11007	442	34	
11008	442	35	
11009	442	36	
11010	442	37	
11011	442	38	
11012	443	1	
11013	443	2	
11014	443	3	
11015	443	4	
11016	443	5	
11017	443	6	
11018	443	7	
11019	443	8	
11020	443	9	
11021	443	10	
11022	443	11	
11023	443	12	
11024	443	13	
11025	443	14	
11026	443	15	
11027	443	16	
11028	443	17	
11029	443	18	
11030	443	19	
11031	443	20	
11032	443	21	
11033	443	22	
11034	443	23	
11035	443	24	
11036	443	25	
11037	443	26	
11038	443	27	
11039	443	28	
11040	443	29	
11041	443	30	
11042	443	31	
11043	443	32	
11044	443	33	
11045	443	34	
11046	443	35	
11047	443	36	
11048	443	37	
11049	444	1	
11050	444	2	
11051	444	3	
11052	444	4	
11053	444	5	
11054	444	6	
11055	444	7	
11056	444	8	
11057	444	9	
11058	444	10	
11059	444	11	
11060	444	12	
11061	444	13	
11062	444	14	
11063	444	15	
11064	444	16	
11065	444	17	
11066	444	18	
11067	444	19	
11068	444	20	
11069	444	21	
11070	444	22	
11071	444	23	
11072	444	24	
11073	444	25	
11074	444	26	
11075	444	27	
11076	444	28	
11077	444	29	
11078	444	30	
11079	444	31	
11080	444	32	
11081	444	33	
11082	444	34	
11083	444	35	
11084	444	36	
11085	444	37	
11086	444	38	
11087	444	39	
11088	444	40	
11089	445	1	
11090	445	2	
11091	445	3	
11092	445	4	
11093	445	5	
11094	445	6	
11095	445	7	
11096	445	8	
11097	445	9	
11098	445	10	
11099	445	11	
11100	445	12	
11101	445	13	
11102	445	14	
11103	445	15	
11104	445	16	
11105	445	17	
11106	445	18	
11107	445	19	
11108	445	20	
11109	445	21	
11110	445	22	
11111	445	23	
11112	445	24	
11113	445	25	
11114	445	26	
11115	445	27	
11116	446	1	
11117	446	2	
11118	446	3	
11119	446	4	
11120	446	5	
11121	446	6	
11122	446	7	
11123	446	8	
11124	446	9	
11125	446	10	
11126	446	11	
11127	446	12	
11128	446	13	
11129	446	14	
11130	446	15	
11131	446	16	
11132	446	17	
11133	446	18	
11134	446	19	
11135	446	20	
11136	446	21	
11137	446	22	
11138	446	23	
11139	446	24	
11140	446	25	
11141	446	26	
11142	446	27	
11143	446	28	
11144	446	29	
11145	446	30	
11146	446	31	
11147	446	32	
11148	446	33	
11149	446	34	
11150	446	35	
11151	446	36	
11152	446	37	
11153	446	38	
11154	446	39	
11155	446	40	
11156	446	41	
11157	446	42	
11158	446	43	
11159	446	44	
11160	446	45	
11161	446	46	
11162	446	47	
11163	446	48	
11164	447	1	
11165	447	2	
11166	447	3	
11167	447	4	
11168	447	5	
11169	447	6	
11170	447	7	
11171	447	8	
11172	447	9	
11173	447	10	
11174	447	11	
11175	447	12	
11176	447	13	
11177	447	14	
11178	447	15	
11179	447	16	
11180	447	17	
11181	447	18	
11182	447	19	
11183	447	20	
11184	447	21	
11185	447	22	
11186	447	23	
11187	447	24	
11188	447	25	
11189	447	26	
11190	447	27	
11191	447	28	
11192	447	29	
11193	447	30	
11194	447	31	
11195	448	1	
11196	448	2	
11197	448	3	
11198	448	4	
11199	448	5	
11200	448	6	
11201	448	7	
11202	448	8	
11203	448	9	
11204	448	10	
11205	448	11	
11206	448	12	
11207	448	13	
11208	448	14	
11209	448	15	
11210	448	16	
11211	448	17	
11212	448	18	
11213	448	19	
11214	448	20	
11215	448	21	
11216	448	22	
11217	448	23	
11218	448	24	
11219	448	25	
11220	448	26	
11221	448	27	
11222	448	28	
11223	448	29	
11224	448	30	
11225	448	31	
11226	448	32	
11227	448	33	
11228	448	34	
11229	448	35	
11230	448	36	
11231	448	37	
11232	448	38	
11233	448	39	
11234	448	40	
11235	448	41	
11236	448	42	
11237	448	43	
11238	448	44	
11239	448	45	
11240	448	46	
11241	448	47	
11242	448	48	
11243	448	49	
11244	448	50	
11245	448	51	
11246	448	52	
11247	448	53	
11248	448	54	
11249	448	55	
11250	448	56	
11251	448	57	
11252	448	58	
11253	448	59	
11254	448	60	
11255	448	61	
11256	448	62	
11257	448	63	
11258	448	64	
11259	448	65	
11260	449	1	
11261	449	2	
11262	449	3	
11263	449	4	
11264	449	5	
11265	449	6	
11266	449	7	
11267	449	8	
11268	449	9	
11269	449	10	
11270	449	11	
11271	449	12	
11272	449	13	
11273	449	14	
11274	449	15	
11275	449	16	
11276	449	17	
11277	449	18	
11278	449	19	
11279	449	20	
11280	449	21	
11281	449	22	
11282	449	23	
11283	449	24	
11284	449	25	
11285	449	26	
11286	449	27	
11287	449	28	
11288	449	29	
11289	449	30	
11290	449	31	
11291	449	32	
11292	449	33	
11293	449	34	
11294	449	35	
11295	449	36	
11296	449	37	
11297	449	38	
11298	449	39	
11299	449	40	
11300	449	41	
11301	449	42	
11302	449	43	
11303	449	44	
11304	449	45	
11305	449	46	
11306	449	47	
11307	449	48	
11308	449	49	
11309	449	50	
11310	449	51	
11311	449	52	
11312	449	53	
11313	449	54	
11314	449	55	
11315	449	56	
11316	450	1	
11317	450	2	
11318	450	3	
11319	450	4	
11320	450	5	
11321	450	6	
11322	450	7	
11323	450	8	
11324	450	9	
11325	450	10	
11326	450	11	
11327	450	12	
11328	450	13	
11329	450	14	
11330	450	15	
11331	450	16	
11332	450	17	
11333	450	18	
11334	450	19	
11335	450	20	
11336	450	21	
11337	450	22	
11338	450	23	
11339	450	24	
11340	450	25	
11341	450	26	
11342	450	27	
11343	450	28	
11344	450	29	
11345	450	30	
11346	450	31	
11347	450	32	
11348	450	33	
11349	450	34	
11350	450	35	
11351	450	36	
11352	450	37	
11353	450	38	
11354	450	39	
11355	450	40	
11356	450	41	
11357	450	42	
11358	450	43	
11359	450	44	
11360	450	45	
11361	450	46	
11362	450	47	
11363	450	48	
11364	450	49	
11365	450	50	
11366	450	51	
11367	450	52	
11368	450	53	
11369	450	54	
11370	450	55	
11371	450	56	
11372	450	57	
11373	450	58	
11374	450	59	
11375	450	60	
11376	450	61	
11377	450	62	
11378	450	63	
11379	450	64	
11380	450	65	
11381	450	66	
11382	450	67	
11383	450	68	
11384	450	69	
11385	450	70	
11386	450	71	
11387	450	72	
11388	450	73	
11389	450	74	
11390	451	1	
11391	451	2	
11392	451	3	
11393	451	4	
11394	451	5	
11395	451	6	
11396	451	7	
11397	451	8	
11398	451	9	
11399	451	10	
11400	451	11	
11401	451	12	
11402	451	13	
11403	451	14	
11404	451	15	
11405	451	16	
11406	451	17	
11407	451	18	
11408	451	19	
11409	451	20	
11410	451	21	
11411	451	22	
11412	451	23	
11413	451	24	
11414	451	25	
11415	451	26	
11416	451	27	
11417	451	28	
11418	451	29	
11419	451	30	
11420	451	31	
11421	451	32	
11422	451	33	
11423	451	34	
11424	451	35	
11425	451	36	
11426	451	37	
11427	451	38	
11428	451	39	
11429	451	40	
11430	451	41	
11431	451	42	
11432	451	43	
11433	451	44	
11434	451	45	
11435	451	46	
11436	451	47	
11437	451	48	
11438	451	49	
11439	451	50	
11440	451	51	
11441	451	52	
11442	451	53	
11443	451	54	
11444	452	1	
11445	452	2	
11446	452	3	
11447	452	4	
11448	452	5	
11449	452	6	
11450	452	7	
11451	452	8	
11452	452	9	
11453	452	10	
11454	452	11	
11455	452	12	
11456	452	13	
11457	452	14	
11458	452	15	
11459	452	16	
11460	452	17	
11461	452	18	
11462	452	19	
11463	452	20	
11464	452	21	
11465	452	22	
11466	452	23	
11467	452	24	
11468	452	25	
11469	452	26	
11470	452	27	
11471	452	28	
11472	452	29	
11473	452	30	
11474	452	31	
11475	452	32	
11476	452	33	
11477	452	34	
11478	452	35	
11479	452	36	
11480	452	37	
11481	452	38	
11482	452	39	
11483	452	40	
11484	452	41	
11485	452	42	
11486	452	43	
11487	452	44	
11488	452	45	
11489	452	46	
11490	452	47	
11491	452	48	
11492	452	49	
11493	452	50	
11494	452	52	
11495	452	53	
11496	452	54	
11497	452	55	
11498	452	56	
11499	452	57	
11500	452	58	
11501	452	59	
11502	452	60	
11503	452	61	
11504	453	1	
11505	453	2	
11506	453	3	
11507	453	4	
11508	453	5	
11509	453	6	
11510	453	7	
11511	453	8	
11512	453	9	
11513	453	10	
11514	453	11	
11515	453	12	
11516	453	13	
11517	453	14	
11518	453	15	
11519	453	16	
11520	453	17	
11521	453	18	
11522	453	19	
11523	453	20	
11524	453	21	
11525	453	22	
11526	453	23	
11527	453	24	
11528	453	25	
11529	453	26	
11530	453	27	
11531	453	28	
11532	453	29	
11533	453	30	
11534	453	31	
11535	453	32	
11536	453	33	
11537	453	34	
11538	453	35	
11539	453	36	
11540	453	37	
11541	453	38	
11542	453	39	
11543	453	40	
11544	453	41	
11545	453	42	
11546	453	43	
11547	453	44	
11548	453	45	
11549	453	46	
11550	453	47	
11551	453	48	
11552	453	49	
11553	453	50	
11554	453	51	
11555	453	52	
11556	453	53	
11557	453	54	
11558	453	55	
11559	454	1	
11560	454	2	
11561	454	3	
11562	454	4	
11563	454	5	
11564	454	6	
11565	454	7	
11566	454	8	
11567	454	9	
11568	454	10	
11569	454	11	
11570	454	12	
11571	454	13	
11572	454	14	
11573	454	15	
11574	454	16	
11575	454	17	
11576	454	18	
11577	454	19	
11578	454	20	
11579	454	21	
11580	454	22	
11581	454	23	
11582	454	24	
11583	454	25	
11584	454	26	
11585	454	27	
11586	454	28	
11587	454	29	
11588	454	30	
11589	455	1	
11590	455	2	
11591	455	3	
11592	455	4	
11593	455	5	
11594	455	6	
11595	455	7	
11596	455	8	
11597	455	9	
11598	455	10	
11599	455	11	
11600	455	12	
11601	455	13	
11602	455	14	
11603	455	15	
11604	455	16	
11605	455	17	
11606	455	18	
11607	455	19	
11608	455	20	
11609	455	21	
11610	455	22	
11611	455	23	
11612	455	24	
11613	455	25	
11614	455	26	
11615	455	27	
11616	455	28	
11617	455	29	
11618	455	30	
11619	455	31	
11620	455	32	
11621	455	33	
11622	455	34	
11623	455	35	
11624	455	36	
11625	455	37	
11626	455	38	
11627	455	39	
11628	455	40	
11629	455	41	
11630	455	42	
11631	455	43	
11632	455	44	
11633	455	45	
11634	455	46	
11635	455	47	
11636	455	48	
11637	455	49	
11638	455	50	
11639	455	51	
11640	455	52	
11641	455	53	
11642	455	54	
11643	455	55	
11644	455	56	
11645	455	57	
11646	455	58	
11647	455	59	
11648	456	1	
11649	456	2	
11650	456	3	
11651	456	4	
11652	456	5	
11653	456	6	
11654	456	7	
11655	456	8	
11656	456	9	
11657	456	10	
11658	456	11	
11659	456	12	
11660	456	13	
11661	456	14	
11662	456	15	
11663	456	16	
11664	456	17	
11665	456	18	
11666	456	19	
11667	456	20	
11668	456	21	
11669	456	22	
11670	456	23	
11671	456	24	
11672	456	25	
11673	456	26	
11674	456	27	
11675	456	28	
11676	456	29	
11677	457	1	
11678	457	2	
11679	457	3	
11680	457	4	
11681	457	5	
11682	457	6	
11683	457	7	
11684	457	8	
11685	457	9	
11686	457	10	
11687	457	11	
11688	457	12	
11689	457	13	
11690	457	14	
11691	457	15	
11692	457	16	
11693	457	17	
11694	457	18	
11695	457	19	
11696	457	20	
11697	457	21	
11698	457	22	
11699	457	23	
11700	457	24	
11701	457	25	
11702	457	26	
11703	457	27	
11704	457	28	
11705	457	29	
11706	457	30	
11707	457	31	
11708	457	32	
11709	457	33	
11710	457	34	
11711	457	35	
11712	457	36	
11713	457	37	
11714	458	1	
11715	458	2	
11716	458	3	
11717	458	4	
11718	458	5	
11719	458	6	
11720	458	7	
11721	458	8	
11722	458	9	
11723	458	10	
11724	458	11	
11725	458	12	
11726	458	13	
11727	458	14	
11728	458	15	
11729	458	16	
11730	458	17	
11731	458	18	
11732	458	19	
11733	458	20	
11734	458	21	
11735	458	22	
11736	458	23	
11737	458	24	
11738	458	25	
11739	458	26	
11740	458	27	
11741	458	28	
11742	458	29	
11743	458	30	
11744	458	31	
11745	458	32	
11746	459	1	
11747	459	2	
11748	459	3	
11749	459	4	
11750	459	5	
11751	459	6	
11752	459	7	
11753	459	8	
11754	459	9	
11755	459	10	
11756	459	11	
11757	459	12	
11758	459	13	
11759	459	14	
11760	459	15	
11761	459	16	
11762	459	17	
11763	459	18	
11764	459	19	
11765	459	20	
11766	459	21	
11767	459	22	
11768	459	23	
11769	459	24	
11770	459	25	
11771	459	26	
11772	459	27	
11773	459	28	
11774	459	29	
11775	459	30	
11776	459	31	
11777	459	32	
11778	459	33	
11779	460	1	
11780	460	2	
11781	460	3	
11782	460	4	
11783	460	5	
11784	460	6	
11785	460	7	
11786	460	8	
11787	460	9	
11788	460	10	
11789	460	11	
11790	460	12	
11791	460	13	
11792	460	14	
11793	460	15	
11794	460	16	
11795	460	17	
11796	460	18	
11797	460	19	
11798	460	20	
11799	460	21	
11800	460	22	
11801	460	23	
11802	460	24	
11803	460	25	
11804	460	26	
11805	460	27	
11806	460	28	
11807	460	29	
11808	460	30	
11809	460	31	
11810	460	32	
11811	460	33	
11812	460	34	
11813	460	35	
11814	460	36	
11815	460	37	
11816	460	38	
11817	460	39	
11818	460	40	
11819	460	41	
11820	460	42	
11821	461	1	
11822	461	2	
11823	461	3	
11824	461	4	
11825	461	5	
11826	461	6	
11827	461	7	
11828	461	8	
11829	461	9	
11830	461	10	
11831	461	11	
11832	461	12	
11833	461	13	
11834	461	14	
11835	461	15	
11836	461	16	
11837	461	17	
11838	461	18	
11839	461	19	
11840	461	20	
11841	461	21	
11842	461	22	
11843	461	23	
11844	461	24	
11845	461	25	
11846	461	26	
11847	461	27	
11848	461	28	
11849	461	29	
11850	461	30	
11851	461	31	
11852	461	32	
11853	461	33	
11854	461	34	
11855	461	35	
11856	461	36	
11857	461	37	
11858	461	38	
11859	461	39	
11860	461	40	
11861	462	1	
11862	462	2	
11863	462	3	
11864	462	4	
11865	462	5	
11866	462	6	
11867	462	7	
11868	462	8	
11869	462	9	
11870	462	10	
11871	462	11	
11872	462	12	
11873	462	13	
11874	462	14	
11875	462	15	
11876	462	16	
11877	462	17	
11878	462	18	
11879	462	19	
11880	462	20	
11881	462	21	
11882	462	22	
11883	462	23	
11884	462	24	
11885	462	25	
11886	462	26	
11887	462	27	
11888	462	28	
11889	462	29	
11890	462	30	
11891	462	31	
11892	462	32	
11893	462	33	
11894	462	34	
11895	462	35	
11896	462	36	
11897	462	37	
11898	462	38	
11899	462	39	
11900	462	40	
11901	462	41	
11902	462	42	
11903	462	43	
11904	462	44	
11905	463	1	
11906	463	2	
11907	463	3	
11908	463	4	
11909	463	5	
11910	463	6	
11911	463	7	
11912	463	8	
11913	463	9	
11914	463	10	
11915	463	11	
11916	463	12	
11917	463	13	
11918	463	14	
11919	463	15	
11920	463	16	
11921	463	17	
11922	463	18	
11923	463	19	
11924	463	20	
11925	463	21	
11926	463	22	
11927	463	23	
11928	463	24	
11929	463	25	
11930	463	26	
11931	463	27	
11932	463	28	
11933	463	29	
11934	463	30	
11935	463	31	
11936	463	32	
11937	463	33	
11938	463	34	
11939	463	35	
11940	463	36	
11941	463	37	
11942	463	38	
11943	463	39	
11944	463	40	
11945	463	41	
11946	464	1	
11947	464	2	
11948	464	3	
11949	464	4	
11950	464	5	
11951	464	6	
11952	464	7	
11953	464	8	
11954	464	9	
11955	464	10	
11956	464	11	
11957	464	12	
11958	464	13	
11959	464	14	
11960	464	15	
11961	464	16	
11962	464	17	
11963	464	18	
11964	464	19	
11965	464	20	
11966	464	21	
11967	464	22	
11968	464	23	
11969	464	24	
11970	464	25	
11971	464	26	
11972	464	27	
11973	464	28	
11974	464	29	
11975	464	30	
11976	464	31	
11977	464	32	
11978	464	33	
11979	464	34	
11980	464	35	
11981	464	36	
11982	464	37	
11983	464	38	
11984	464	39	
11985	464	40	
11986	464	41	
11987	464	42	
11988	464	43	
11989	464	44	
11990	464	45	
11991	464	46	
11992	464	47	
11993	464	48	
11994	464	49	
11995	464	50	
11996	464	51	
11997	464	52	
11998	464	53	
11999	464	54	
12000	464	55	
12001	464	56	
12002	464	57	
12003	464	58	
12004	464	59	
12005	464	60	
12006	464	61	
12007	464	62	
12008	464	63	
12009	464	64	
12010	464	65	
12011	464	66	
12012	464	67	
12013	464	68	
12014	464	69	
12015	464	70	
12016	464	71	
12017	464	72	
12018	464	73	
12019	464	74	
12020	464	75	
12021	464	76	
12022	464	77	
12023	464	78	
12024	465	1	
12025	465	2	
12026	465	3	
12027	465	4	
12028	465	5	
12029	465	6	
12030	465	7	
12031	465	8	
12032	465	9	
12033	465	10	
12034	465	11	
12035	465	12	
12036	465	13	
12037	465	14	
12038	465	15	
12039	465	16	
12040	465	17	
12041	465	18	
12042	465	19	
12043	465	20	
12044	465	21	
12045	465	22	
12046	465	23	
12047	465	24	
12048	465	25	
12049	465	26	
12050	465	27	
12051	465	28	
12052	465	29	
12053	465	30	
12054	465	31	
12055	465	32	
12056	465	33	
12057	465	34	
12058	465	35	
12059	465	36	
12060	465	37	
12061	465	38	
12062	465	39	
12063	465	40	
12064	465	41	
12065	466	1	
12066	466	2	
12067	466	3	
12068	466	4	
12069	466	5	
12070	466	6	
12071	466	7	
12072	466	8	
12073	466	9	
12074	466	10	
12075	466	11	
12076	466	12	
12077	466	13	
12078	466	14	
12079	466	15	
12080	466	16	
12081	466	17	
12082	466	18	
12083	466	19	
12084	466	20	
12085	466	21	
12086	466	22	
12087	466	23	
12088	466	24	
12089	466	25	
12090	466	26	
12091	466	27	
12092	466	28	
12093	466	29	
12094	466	30	
12095	466	31	
12096	466	32	
12097	466	33	
12098	466	34	
12099	466	35	
12100	466	36	
12101	466	37	
12102	466	38	
12103	466	39	
12104	466	40	
12105	466	41	
12106	466	42	
12107	466	43	
12108	466	44	
12109	466	45	
12110	466	46	
12111	466	47	
12112	466	48	
12113	466	49	
12114	466	50	
12115	466	51	
12116	466	52	
12117	466	53	
12118	466	54	
12119	467	1	
12120	467	2	
12121	467	3	
12122	467	4	
12123	467	5	
12124	467	6	
12125	467	7	
12126	467	8	
12127	467	9	
12128	467	10	
12129	467	11	
12130	467	12	
12131	467	13	
12132	467	14	
12133	467	15	
12134	467	16	
12135	467	17	
12136	467	18	
12137	467	19	
12138	467	20	
12139	467	21	
12140	467	22	
12141	467	23	
12142	467	24	
12143	467	25	
12144	467	26	
12145	467	27	
12146	467	28	
12147	467	29	
12148	467	30	
12149	467	31	
12150	467	32	
12151	467	33	
12152	467	34	
12153	467	35	
12154	467	36	
12155	467	37	
12156	467	38	
12157	467	39	
12158	467	40	
12159	467	41	
12160	467	42	
12161	467	43	
12162	467	44	
12163	467	45	
12164	467	46	
12165	467	47	
12166	467	48	
12167	467	49	
12168	467	50	
12169	467	51	
12170	468	1	
12171	468	2	
12172	468	3	
12173	468	4	
12174	468	5	
12175	468	6	
12176	468	7	
12177	468	8	
12178	468	9	
12179	468	10	
12180	468	11	
12181	468	12	
12182	468	13	
12183	468	14	
12184	468	15	
12185	468	16	
12186	468	17	
12187	468	18	
12188	468	19	
12189	468	20	
12190	468	21	
12191	468	22	
12192	468	23	
12193	468	24	
12194	468	25	
12195	468	26	
12196	468	27	
12197	468	28	
12198	468	29	
12199	469	1	
12200	469	2	
12201	469	3	
12202	469	4	
12203	469	5	
12204	469	6	
12205	469	7	
12206	469	8	
12207	469	9	
12208	469	10	
12209	469	11	
12210	469	12	
12211	469	13	
12212	469	14	
12213	469	15	
12214	469	16	
12215	469	17	
12216	469	18	
12217	469	19	
12218	469	20	
12219	469	21	
12220	469	22	
12221	469	23	
12222	469	24	
12223	469	25	
12224	469	26	
12225	469	27	
12226	469	28	
12227	469	29	
12228	469	30	
12229	469	31	
12230	469	32	
12231	469	33	
12232	469	34	
12233	469	35	
12234	469	36	
12235	469	37	
12236	469	38	
12237	469	39	
12238	469	40	
12239	469	41	
12240	469	42	
12241	469	43	
12242	469	44	
12243	469	45	
12244	469	46	
12245	469	47	
12246	469	48	
12247	469	49	
12248	469	50	
12249	469	51	
12250	469	52	
12251	469	53	
12252	469	54	
12253	469	55	
12254	469	56	
12255	469	57	
12256	469	58	
12257	469	59	
12258	469	60	
12259	469	61	
12260	469	62	
12261	469	63	
12262	469	64	
12263	470	1	
12264	470	2	
12265	470	3	
12266	470	4	
12267	470	5	
12268	470	6	
12269	470	7	
12270	470	8	
12271	470	9	
12272	470	10	
12273	470	11	
12274	470	12	
12275	470	13	
12276	470	14	
12277	470	15	
12278	470	16	
12279	470	17	
12280	470	18	
12281	470	19	
12282	470	20	
12283	470	21	
12284	470	22	
12285	470	23	
12286	470	24	
12287	470	25	
12288	470	26	
12289	470	27	
12290	470	28	
12291	470	29	
12292	470	30	
12293	470	31	
12294	470	32	
12295	470	33	
12296	470	34	
12297	470	35	
12298	470	36	
12299	470	37	
12300	470	38	
12301	470	39	
12302	470	40	
12303	470	41	
12304	470	42	
12305	470	43	
12306	470	44	
12307	470	45	
12308	470	46	
12309	470	47	
12310	470	48	
12311	470	49	
12312	471	1	
12313	471	2	
12314	471	3	
12315	471	4	
12316	471	5	
12317	471	6	
12318	471	7	
12319	471	8	
12320	471	9	
12321	471	10	
12322	471	11	
12323	471	12	
12324	471	13	
12325	471	14	
12326	471	15	
12327	471	16	
12328	471	17	
12329	471	18	
12330	471	19	
12331	471	20	
12332	471	21	
12333	471	22	
12334	471	23	
12335	471	24	
